onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
90.292	n/a	45146	seqLearning_start	91	n/a	n/a	8
99.606	n/a	49803	learningBlock_1	31	n/a	n/a	8
99.624	n/a	49812	dot_no1_ON	11	n/a	n/a	8
100.214	n/a	50107	dot_no1_OFF	21	n/a	n/a	8
101.534	n/a	50767	dot_no6_ON	16	n/a	n/a	8
102.122	n/a	51061	dot_no6_OFF	26	n/a	n/a	8
103.444	n/a	51722	dot_no4_ON	14	n/a	n/a	8
104.034	n/a	52017	dot_no4_OFF	24	n/a	n/a	8
105.354	n/a	52677	dot_no2_ON	12	n/a	n/a	8
105.942	n/a	52971	dot_no2_OFF	22	n/a	n/a	8
107.264	n/a	53632	dot_no7_ON	17	n/a	n/a	8
107.854	n/a	53927	dot_no7_OFF	27	n/a	n/a	8
109.174	n/a	54587	dot_no3_ON	13	n/a	n/a	8
109.764	n/a	54882	dot_no3_OFF	23	n/a	n/a	8
111.084	n/a	55542	dot_no8_ON	18	n/a	n/a	8
111.674	n/a	55837	dot_no8_OFF	28	n/a	n/a	8
112.994	n/a	56497	dot_no5_ON	15	n/a	n/a	8
113.584	n/a	56792	dot_no5_OFF	25	n/a	n/a	8
114.904	n/a	57452	dot_no2_ON	12	n/a	n/a	8
115.492	n/a	57746	dot_no2_OFF	22	n/a	n/a	8
116.814	n/a	58407	dot_no7_ON	17	n/a	n/a	8
117.402	n/a	58701	dot_no7_OFF	27	1-6-8-2-4-3-7-5-7-4	1-6-4-2-7-3-8-5-2-7	8
161.518	n/a	80759	learningBlock_2	32	n/a	n/a	8
161.534	n/a	80767	dot_no1_ON	11	n/a	n/a	8
162.122	n/a	81061	dot_no1_OFF	21	n/a	n/a	8
163.444	n/a	81722	dot_no6_ON	16	n/a	n/a	8
164.034	n/a	82017	dot_no6_OFF	26	n/a	n/a	8
165.354	n/a	82677	dot_no4_ON	14	n/a	n/a	8
165.944	n/a	82972	dot_no4_OFF	24	n/a	n/a	8
167.264	n/a	83632	dot_no2_ON	12	n/a	n/a	8
