onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.068	n/a	14034	seqLearning_start	91	n/a	n/a	8
34.332	n/a	17166	learningBlock_1	31	n/a	n/a	8
34.362	n/a	17181	dot_no1_ON	11	n/a	n/a	8
34.95	n/a	17475	dot_no1_OFF	21	n/a	n/a	8
36.27	n/a	18135	dot_no6_ON	16	n/a	n/a	8
36.85	n/a	18425	dot_no6_OFF	26	n/a	n/a	8
38.17	n/a	19085	dot_no4_ON	14	n/a	n/a	8
38.75	n/a	19375	dot_no4_OFF	24	n/a	n/a	8
40.07	n/a	20035	dot_no2_ON	12	n/a	n/a	8
40.65	n/a	20325	dot_no2_OFF	22	n/a	n/a	8
41.97	n/a	20985	dot_no7_ON	17	n/a	n/a	8
42.55	n/a	21275	dot_no7_OFF	27	n/a	n/a	8
43.87	n/a	21935	dot_no3_ON	13	n/a	n/a	8
44.45	n/a	22225	dot_no3_OFF	23	n/a	n/a	8
45.77	n/a	22885	dot_no8_ON	18	n/a	n/a	8
46.36	n/a	23180	dot_no8_OFF	28	n/a	n/a	8
47.68	n/a	23840	dot_no5_ON	15	n/a	n/a	8
48.26	n/a	24130	dot_no5_OFF	25	n/a	n/a	8
49.58	n/a	24790	dot_no2_ON	12	n/a	n/a	8
50.16	n/a	25080	dot_no2_OFF	22	n/a	n/a	8
51.48	n/a	25740	dot_no7_ON	17	n/a	n/a	8
52.06	n/a	26030	dot_no7_OFF	27	1-4-6-2-7-5-2-8-3-3	1-6-4-2-7-3-8-5-2-7	8
96.444	n/a	48222	learningBlock_2	32	n/a	n/a	8
96.452	n/a	48226	dot_no1_ON	11	n/a	n/a	8
97.032	n/a	48516	dot_no1_OFF	21	n/a	n/a	8
98.352	n/a	49176	dot_no6_ON	16	n/a	n/a	8
98.962	n/a	49481	dot_no6_OFF	26	n/a	n/a	8
100.282	n/a	50141	dot_no4_ON	14	n/a	n/a	8
100.862	n/a	50431	dot_no4_OFF	24	n/a	n/a	8
102.182	n/a	51091	dot_no2_ON	12	n/a	n/a	8
102.762	n/a	51381	dot_no2_OFF	22	n/a	n/a	8
104.082	n/a	52041	dot_no7_ON	17	n/a	n/a	8
104.662	n/a	52331	dot_no7_OFF	27	n/a	n/a	8
105.982	n/a	52991	dot_no3_ON	13	n/a	n/a	8
106.562	n/a	53281	dot_no3_OFF	23	n/a	n/a	8
107.882	n/a	53941	dot_no8_ON	18	n/a	n/a	8
108.462	n/a	54231	dot_no8_OFF	28	n/a	n/a	8
109.782	n/a	54891	dot_no5_ON	15	n/a	n/a	8
110.362	n/a	55181	dot_no5_OFF	25	n/a	n/a	8
111.682	n/a	55841	dot_no2_ON	12	n/a	n/a	8
112.262	n/a	56131	dot_no2_OFF	22	n/a	n/a	8
113.582	n/a	56791	dot_no7_ON	17	n/a	n/a	8
114.162	n/a	57081	dot_no7_OFF	27	1-6-4-8-3-7-2-5-1-8	1-6-4-2-7-3-8-5-2-7	8
134.954	n/a	67477	learningBlock_3	33	n/a	n/a	8
134.962	n/a	67481	dot_no1_ON	11	n/a	n/a	8
135.542	n/a	67771	dot_no1_OFF	21	n/a	n/a	8
136.862	n/a	68431	dot_no6_ON	16	n/a	n/a	8
137.442	n/a	68721	dot_no6_OFF	26	n/a	n/a	8
138.762	n/a	69381	dot_no4_ON	14	n/a	n/a	8
139.342	n/a	69671	dot_no4_OFF	24	n/a	n/a	8
140.662	n/a	70331	dot_no2_ON	12	n/a	n/a	8
141.262	n/a	70631	dot_no2_OFF	22	n/a	n/a	8
142.582	n/a	71291	dot_no7_ON	17	n/a	n/a	8
143.162	n/a	71581	dot_no7_OFF	27	n/a	n/a	8
144.482	n/a	72241	dot_no3_ON	13	n/a	n/a	8
145.062	n/a	72531	dot_no3_OFF	23	n/a	n/a	8
146.382	n/a	73191	dot_no8_ON	18	n/a	n/a	8
146.962	n/a	73481	dot_no8_OFF	28	n/a	n/a	8
148.282	n/a	74141	dot_no5_ON	15	n/a	n/a	8
148.862	n/a	74431	dot_no5_OFF	25	n/a	n/a	8
150.182	n/a	75091	dot_no2_ON	12	n/a	n/a	8
150.762	n/a	75381	dot_no2_OFF	22	n/a	n/a	8
152.082	n/a	76041	dot_no7_ON	17	n/a	n/a	8
152.664	n/a	76332	dot_no7_OFF	27	1-6-4-2-7-3-8-1-5-7	1-6-4-2-7-3-8-5-2-7	8
183.376	n/a	91688	learningBlock_4	34	n/a	n/a	8
183.384	n/a	91692	dot_no1_ON	11	n/a	n/a	8
183.964	n/a	91982	dot_no1_OFF	21	n/a	n/a	8
185.284	n/a	92642	dot_no6_ON	16	n/a	n/a	8
185.864	n/a	92932	dot_no6_OFF	26	n/a	n/a	8
187.184	n/a	93592	dot_no4_ON	14	n/a	n/a	8
187.764	n/a	93882	dot_no4_OFF	24	n/a	n/a	8
189.084	n/a	94542	dot_no2_ON	12	n/a	n/a	8
189.664	n/a	94832	dot_no2_OFF	22	n/a	n/a	8
190.984	n/a	95492	dot_no7_ON	17	n/a	n/a	8
191.564	n/a	95782	dot_no7_OFF	27	n/a	n/a	8
