Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC350XUM,NaN,NaN,0,n/a
NDARAC857HDB,NaN,NaN,0,n/a
NDARAH793FBF,108675,27,1,n/a
NDARAJ689BVN,92092,9,1,n/a
NDARAK738BGC,NaN,NaN,0,n/a
NDARAM848GTE,NaN,NaN,0,n/a
NDARAP522AFK,NaN,NaN,0,n/a
NDARAP785CTE,106989,15,1,n/a
NDARAT358XM9,NaN,NaN,0,n/a
NDARAU708TL8,85069,33,1,n/a
NDARAV187GJ5,118576,26,1,n/a
NDARBC240LNC,NaN,NaN,0,n/a
NDARBE091BGD,89140,16,1,n/a
NDARBE103DHM,93367,36,1,n/a
NDARBF851NH6,116702,23,1,n/a
NDARBG188RA5,82727,28,1,n/a
NDARBH228RDW,130892,22,1,n/a
NDARBH992ARB,NaN,NaN,0,n/a
NDARBJ674TVU,83169,18,1,n/a
NDARBK638HLZ,NaN,NaN,0,n/a
NDARBM433VER,85569,23,1,n/a
NDARCA740UC8,84415,32,1,n/a
NDARCD661GL0,NaN,NaN,0,n/a
NDARCG159AAP,83251,22,1,n/a
NDARCG438NML,NaN,NaN,0,n/a
NDARCR582GKJ,NaN,NaN,0,n/a
NDARCU633GCZ,83726,27,1,n/a
NDARCU736GZ1,92014,22,1,n/a
NDARCU744XWL,97740,28,1,n/a
NDARCV606ZZ5,NaN,NaN,0,n/a
NDARCV981XUY,NaN,NaN,0,n/a
NDARDC843HHM,88342,22,1,n/a
NDARDE877RFH,NaN,NaN,0,n/a
NDARDH086ZKK,83476,25,1,n/a
NDARDL305BT8,102652,38,1,n/a
NDARDR804MFE,81725,33,1,n/a
NDARDU853XZ6,89568,14,1,n/a
NDARDV245WJG,89326,19,1,n/a
NDARDY776AKH,NaN,NaN,0,n/a
NDAREC480KFA,85841,24,1,n/a
NDARED628HMQ,79794,19,1,n/a
NDAREF624KJN,83792,13,1,n/a
NDAREF848YWD,86093,29,1,n/a
NDAREG590BNY,84667,12,1,n/a
NDAREK395BM3,NaN,NaN,0,n/a
NDAREK575JNM,110616,11,1,n/a
NDAREL410HHK,NaN,NaN,0,n/a
NDAREN417DJE,96900,17,1,n/a
NDAREX589EXG,130442,11,1,n/a
NDAREY897LB1,NaN,NaN,0,n/a
NDARFA165XBV,81068,39,1,n/a
NDARFB969EMV,NaN,NaN,0,n/a
NDARFE299MWU,81267,20,1,n/a
NDARFE526NK3,79417,18,1,n/a
NDARFG568PXZ,NaN,NaN,0,n/a
NDARFG713PLR,NaN,NaN,0,n/a
NDARFG851ZNZ,84026,31,1,n/a
NDARFG943GVZ,151802,23,1,n/a
NDARFG953RRK,84701,16,1,n/a
NDARFH018DLG,83319,20,1,n/a
NDARFM211KDJ,NaN,NaN,0,n/a
NDARFM229HHA,95777,31,1,n/a
NDARFP512MEK,93318,12,1,n/a
NDARFR095UJK,NaN,NaN,0,n/a
NDARFU395UBW,85825,31,1,n/a
NDARFU444HEF,NaN,NaN,0,n/a
NDARGA048BD8,80167,32,1,n/a
NDARGD425PTN,NaN,NaN,0,n/a
NDARGF445UFB,127551,28,1,n/a
NDARGF543PM2,95951,34,1,n/a
NDARGK672URV,NaN,NaN,0,n/a
NDARGL085RTW,153803,22,1,n/a
NDARGL936KTV,82793,15,1,n/a
NDARGM196JMM,96152,16,1,n/a
NDARGR125APK,NaN,NaN,0,n/a
NDARGR354WBH,80394,28,1,n/a
NDARGR893PUA,81444,16,1,n/a
NDARGV948BFZ,82766,32,1,n/a
NDARGX760NYV,80769,38,1,n/a
NDARGZ207NNA,147163,14,1,n/a
NDARGZ361JJ9,NaN,NaN,0,n/a
NDARHC453LC1,NaN,NaN,0,n/a
NDARHD931FNA,NaN,NaN,0,n/a
NDARHE899FJV,116102,28,1,n/a
NDARHG065YHQ,82966,31,1,n/a
NDARHN212TT6,NaN,NaN,0,n/a
NDARHR140GMB,NaN,NaN,0,n/a
NDARHT019ER6,NaN,NaN,0,n/a
NDARHT829KKB,NaN,NaN,0,n/a
NDARHU910KZC,127189,14,1,n/a
NDARHW933UVJ,89226,24,1,n/a
NDARHX934KJ5,96501,28,1,n/a
NDARHX963YU1,83882,15,1,n/a
NDARJA262HTY,82151,45,1,n/a
NDARJA788CH7,81250,32,1,n/a
NDARJB366HYJ,103641,28,1,n/a
NDARJF517HC8,123926,30,1,n/a
NDARJG298YVA,80794,27,1,n/a
NDARJH367WKY,NaN,NaN,0,n/a
NDARJH492TVW,NaN,NaN,0,n/a
NDARJH763NPD,NaN,NaN,0,n/a
NDARJJ767FBH,101770,11,1,n/a
NDARJM296MDW,NaN,NaN,0,n/a
NDARJR579FW7,81092,10,1,n/a
NDARJT588ZAX,82841,12,1,n/a
NDARJX458DVE,NaN,NaN,0,n/a
NDARJX505XD6,83888,14,1,n/a
NDARJX939UCQ,95995,25,1,n/a
NDARJZ888UX6,85145,11,1,n/a
NDARKA946MJ1,NaN,NaN,0,n/a
NDARKD064EVC,81819,26,1,n/a
NDARKH444AGK,NaN,NaN,0,n/a
NDARKK000PNQ,79168,24,1,n/a
NDARKK392ZX2,116250,22,1,n/a
NDARKM301DY0,100366,7,1,n/a
NDARKU649DB7,132751,16,1,n/a
NDARKV353MTD,79915,26,1,n/a
NDARKV807EMJ,NaN,NaN,0,n/a
NDARKX665ZD3,80118,40,1,n/a
NDARKZ634RVX,87000,68,1,n/a
NDARLA788EWU,154039,9,1,n/a
NDARLB162XP2,88801,12,1,n/a
NDARLD978JVJ,NaN,NaN,0,n/a
NDARLE091XAZ,98016,36,1,n/a
NDARLE417RA4,NaN,NaN,0,n/a
NDARLM196YRG,115800,22,1,n/a
NDARLM313FVX,78344,22,1,n/a
NDARLU939YX4,116352,28,1,n/a
NDARLY114PDC,84901,26,1,n/a
NDARLY687YDQ,79944,40,1,n/a
NDARLZ701LJ3,106076,29,1,n/a
NDARMC473UHD,81517,24,1,n/a
NDARME100GK1,66315,26,1,n/a
NDARMF668NU5,NaN,NaN,0,n/a
NDARMG451PJA,NaN,NaN,0,n/a
NDARMH231UEP,232385,19,1,n/a
