Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC350XUM,205279,14,1,n/a
NDARAC857HDB,175760,14,1,n/a
NDARAH793FBF,176903,14,1,n/a
NDARAJ689BVN,173611,14,1,n/a
NDARAK738BGC,194432,14,1,n/a
NDARAM848GTE,174960,14,1,n/a
NDARAP522AFK,172987,14,1,n/a
NDARAP785CTE,271001,14,1,n/a
NDARAT358XM9,179987,14,1,n/a
NDARAU708TL8,178062,14,1,n/a
NDARAV187GJ5,234679,14,1,n/a
NDARBC240LNC,175238,14,1,n/a
NDARBE091BGD,179764,14,1,n/a
NDARBE103DHM,189786,14,1,n/a
NDARBF851NH6,179678,14,1,n/a
NDARBG188RA5,192102,14,1,n/a
NDARBH228RDW,177013,14,1,n/a
NDARBH992ARB,172458,14,1,n/a
NDARBJ674TVU,173737,14,1,n/a
NDARBK638HLZ,173659,14,1,n/a
NDARBM433VER,174686,14,1,n/a
NDARCA740UC8,219733,14,1,n/a
NDARCD661GL0,172956,14,1,n/a
NDARCG159AAP,178776,14,1,n/a
NDARCG438NML,178235,14,1,n/a
NDARCR582GKJ,180729,14,1,n/a
NDARCU633GCZ,172178,14,1,n/a
NDARCU736GZ1,174589,14,1,n/a
NDARCU744XWL,216532,14,1,n/a
NDARCV606ZZ5,174412,14,1,n/a
NDARCV981XUY,174935,14,1,n/a
NDARDC843HHM,181382,14,1,n/a
NDARDE877RFH,173685,14,1,n/a
NDARDH086ZKK,178129,14,1,n/a
NDARDL305BT8,176204,14,1,n/a
NDARDR804MFE,181554,14,1,n/a
NDARDU853XZ6,175286,14,1,n/a
NDARDV245WJG,185503,14,1,n/a
NDARDY776AKH,177702,14,1,n/a
NDAREC480KFA,187109,14,1,n/a
NDARED628HMQ,173237,14,1,n/a
NDAREF624KJN,175685,14,1,n/a
NDAREF848YWD,175862,14,1,n/a
NDAREG590BNY,172059,14,1,n/a
NDAREK395BM3,259645,15,1,n/a
NDAREK575JNM,190683,14,1,n/a
NDAREL410HHK,179403,14,1,n/a
NDAREN417DJE,186953,14,1,n/a
NDAREX589EXG,173059,14,1,n/a
NDAREY897LB1,228531,14,1,n/a
NDARFA165XBV,175535,14,1,n/a
NDARFB969EMV,193703,14,1,n/a
NDARFE299MWU,176409,14,1,n/a
NDARFE526NK3,171587,14,1,n/a
NDARFG568PXZ,615428,3,1,n/a
NDARFG713PLR,207054,14,1,n/a
NDARFG851ZNZ,179052,14,1,n/a
NDARFG943GVZ,255780,14,1,n/a
NDARFG953RRK,176178,14,1,n/a
NDARFH018DLG,175811,14,1,n/a
NDARFM211KDJ,212330,14,1,n/a
NDARFM229HHA,310382,14,1,n/a
NDARFP512MEK,208959,14,1,n/a
NDARFR095UJK,493593,76,1,n/a
NDARFU395UBW,179553,14,1,n/a
NDARFU444HEF,176435,14,1,n/a
NDARGA048BD8,173235,14,1,n/a
NDARGD425PTN,176879,14,1,n/a
NDARGF445UFB,298506,14,1,n/a
NDARGF543PM2,177203,14,1,n/a
NDARGK672URV,233478,14,1,n/a
NDARGL085RTW,215805,14,1,n/a
NDARGL936KTV,274179,14,1,n/a
NDARGM196JMM,183279,14,1,n/a
NDARGR125APK,295403,14,1,n/a
NDARGR354WBH,255205,14,1,n/a
NDARGR893PUA,171963,14,1,n/a
NDARGV948BFZ,173860,14,1,n/a
NDARGX760NYV,180784,14,1,n/a
NDARGZ207NNA,253779,14,1,n/a
NDARGZ361JJ9,179453,14,1,n/a
NDARHC453LC1,181086,14,1,n/a
NDARHD931FNA,191009,14,1,n/a
NDARHE899FJV,178204,14,1,n/a
NDARHG065YHQ,176060,14,1,n/a
NDARHN212TT6,190029,14,1,n/a
NDARHR140GMB,172811,14,1,n/a
NDARHT019ER6,242980,14,1,n/a
NDARHT829KKB,264964,14,1,n/a
NDARHU910KZC,210086,14,1,n/a
NDARHW933UVJ,185153,14,1,n/a
NDARHX934KJ5,179178,14,1,n/a
NDARHX963YU1,188453,14,1,n/a
NDARJA262HTY,179954,14,1,n/a
NDARJA788CH7,176054,14,1,n/a
NDARJB366HYJ,174764,14,1,n/a
