onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
325.878	n/a	162939	resting_start	90
558.642	n/a	279321	instructed_toOpenEyes	20
578.642	n/a	289321	instructed_toCloseEyes	30
618.642	n/a	309321	instructed_toOpenEyes	20
638.642	n/a	319321	instructed_toCloseEyes	30
678.642	n/a	339321	instructed_toOpenEyes	20
698.642	n/a	349321	instructed_toCloseEyes	30
738.642	n/a	369321	instructed_toOpenEyes	20
758.642	n/a	379321	instructed_toCloseEyes	30
798.642	n/a	399321	instructed_toOpenEyes	20
818.642	n/a	409321	instructed_toCloseEyes	30
858.642	n/a	429321	instructed_toOpenEyes	20
863.3	n/a	431650	break cnt	break cnt
1929.919	n/a	964959.5	boundary	boundary
