onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.012	n/a	506	video_start	82
164.008	n/a	82004	video_stop	102
164.556	n/a	82278	break cnt	break cnt
216.88	n/a	108440	9999	9999
