Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC350XUM,98213,80,1,n/a
NDARAC857HDB,190134,63,1,n/a
NDARAH793FBF,190703,77,1,n/a
NDARAJ689BVN,118774,71,1,n/a
NDARAK738BGC,149770,78,1,n/a
NDARAM848GTE,160867,76,1,n/a
NDARAP522AFK,121282,125,1,n/a
NDARAP785CTE,161638,73,1,n/a
NDARAT358XM9,113329,79,1,n/a
NDARAU708TL8,116682,77,1,n/a
NDARAV187GJ5,173433,78,1,n/a
NDARBC240LNC,131750,76,1,n/a
NDARBE091BGD,127013,80,1,n/a
NDARBE103DHM,118039,83,1,n/a
NDARBF851NH6,110244,76,1,n/a
NDARBG188RA5,NaN,NaN,0,n/a
NDARBH228RDW,90689,72,1,n/a
NDARBH992ARB,118330,82,1,n/a
NDARBJ674TVU,117286,78,1,n/a
NDARBK638HLZ,172935,75,1,n/a
NDARBM433VER,160642,84,1,n/a
NDARCA740UC8,163698,78,1,n/a
NDARCD661GL0,118552,76,1,n/a
NDARCG159AAP,121585,75,1,n/a
NDARCG438NML,123459,81,1,n/a
NDARCR582GKJ,106189,78,1,n/a
NDARCU633GCZ,76840,77,1,n/a
NDARCU736GZ1,135666,77,1,n/a
NDARCU744XWL,112765,75,1,n/a
NDARCV606ZZ5,122207,77,1,n/a
NDARCV981XUY,132683,93,1,n/a
NDARDC843HHM,120837,91,1,n/a
NDARDE877RFH,121986,78,1,n/a
NDARDH086ZKK,100195,79,1,n/a
NDARDL305BT8,246869,76,1,n/a
NDARDR804MFE,151937,78,1,n/a
NDARDU853XZ6,132895,78,1,n/a
NDARDV245WJG,160460,78,1,n/a
NDARDY776AKH,135354,77,1,n/a
NDAREC480KFA,119250,74,1,n/a
NDARED628HMQ,119627,75,1,n/a
NDAREF624KJN,122862,75,1,n/a
NDAREF848YWD,117444,103,1,n/a
NDAREG590BNY,135460,77,1,n/a
NDAREK395BM3,123626,79,1,n/a
NDAREK575JNM,128827,77,1,n/a
NDAREL410HHK,151652,77,1,n/a
NDAREN417DJE,235502,78,1,n/a
NDAREX589EXG,156803,76,1,n/a
NDAREY897LB1,120668,76,1,n/a
NDARFA165XBV,122130,78,1,n/a
NDARFB969EMV,179579,76,1,n/a
NDARFE299MWU,138814,78,1,n/a
NDARFE526NK3,116601,77,1,n/a
NDARFG568PXZ,176363,84,1,n/a
NDARFG713PLR,126464,73,1,n/a
NDARFG851ZNZ,109733,77,1,n/a
NDARFG943GVZ,185865,78,1,n/a
NDARFG953RRK,119941,79,1,n/a
NDARFH018DLG,141467,75,1,n/a
NDARFM211KDJ,176327,76,1,n/a
NDARFM229HHA,1703660,74,1,n/a
NDARFP512MEK,NaN,NaN,0,n/a
NDARFR095UJK,200804,66,1,n/a
NDARFU395UBW,186258,78,1,n/a
NDARFU444HEF,270075,76,1,n/a
NDARGA048BD8,122034,79,1,n/a
NDARGD425PTN,105632,78,1,n/a
NDARGF445UFB,157669,80,1,n/a
NDARGF543PM2,147749,80,1,n/a
